id,domain_code,domain,role,workflow,context,path
"COK-SAL-03-03","SAL","컨시어지·고객개발","창업가·운영자","더미 데이터 세팅","실사용자 신고","manuals/sal/COK-SAL-03-03.md"
"COK-SAL-03-04","SAL","컨시어지·고객개발","창업가·운영자","더미 데이터 세팅","배포 직전","manuals/sal/COK-SAL-03-04.md"
"COK-SAL-03-05","SAL","컨시어지·고객개발","창업가·운영자","더미 데이터 세팅","배포 직후","manuals/sal/COK-SAL-03-05.md"
"COK-SAL-03-06","SAL","컨시어지·고객개발","창업가·운영자","더미 데이터 세팅","장애 발생","manuals/sal/COK-SAL-03-06.md"
"COK-SAL-03-07","SAL","컨시어지·고객개발","창업가·운영자","더미 데이터 세팅","보안 의심","manuals/sal/COK-SAL-03-07.md"
"COK-SAL-03-08","SAL","컨시어지·고객개발","창업가·운영자","더미 데이터 세팅","개인정보 포함 가능성","manuals/sal/COK-SAL-03-08.md"
"COK-SAL-03-09","SAL","컨시어지·고객개발","창업가·운영자","더미 데이터 세팅","파일럿 진행","manuals/sal/COK-SAL-03-09.md"
"COK-SAL-03-10","SAL","컨시어지·고객개발","창업가·운영자","더미 데이터 세팅","월간 회고","manuals/sal/COK-SAL-03-10.md"
"COK-SAL-04-01","SAL","컨시어지·고객개발","창업가·운영자","폼 구조 지원","정기 점검","manuals/sal/COK-SAL-04-01.md"
"COK-SAL-04-02","SAL","컨시어지·고객개발","창업가·운영자","폼 구조 지원","신규 요청","manuals/sal/COK-SAL-04-02.md"
"COK-SAL-04-03","SAL","컨시어지·고객개발","창업가·운영자","폼 구조 지원","실사용자 신고","manuals/sal/COK-SAL-04-03.md"
"COK-SAL-04-04","SAL","컨시어지·고객개발","창업가·운영자","폼 구조 지원","배포 직전","manuals/sal/COK-SAL-04-04.md"
"COK-SAL-04-05","SAL","컨시어지·고객개발","창업가·운영자","폼 구조 지원","배포 직후","manuals/sal/COK-SAL-04-05.md"
"COK-SAL-04-06","SAL","컨시어지·고객개발","창업가·운영자","폼 구조 지원","장애 발생","manuals/sal/COK-SAL-04-06.md"
"COK-SAL-04-07","SAL","컨시어지·고객개발","창업가·운영자","폼 구조 지원","보안 의심","manuals/sal/COK-SAL-04-07.md"
"COK-SAL-04-08","SAL","컨시어지·고객개발","창업가·운영자","폼 구조 지원","개인정보 포함 가능성","manuals/sal/COK-SAL-04-08.md"
"COK-SAL-04-09","SAL","컨시어지·고객개발","창업가·운영자","폼 구조 지원","파일럿 진행","manuals/sal/COK-SAL-04-09.md"
"COK-SAL-04-10","SAL","컨시어지·고객개발","창업가·운영자","폼 구조 지원","월간 회고","manuals/sal/COK-SAL-04-10.md"
"COK-SAL-05-01","SAL","컨시어지·고객개발","창업가·운영자","테스트 동행","정기 점검","manuals/sal/COK-SAL-05-01.md"
"COK-SAL-05-02","SAL","컨시어지·고객개발","창업가·운영자","테스트 동행","신규 요청","manuals/sal/COK-SAL-05-02.md"
"COK-SAL-05-03","SAL","컨시어지·고객개발","창업가·운영자","테스트 동행","실사용자 신고","manuals/sal/COK-SAL-05-03.md"
"COK-SAL-05-04","SAL","컨시어지·고객개발","창업가·운영자","테스트 동행","배포 직전","manuals/sal/COK-SAL-05-04.md"
"COK-SAL-05-05","SAL","컨시어지·고객개발","창업가·운영자","테스트 동행","배포 직후","manuals/sal/COK-SAL-05-05.md"
"COK-SAL-05-06","SAL","컨시어지·고객개발","창업가·운영자","테스트 동행","장애 발생","manuals/sal/COK-SAL-05-06.md"
"COK-SAL-05-07","SAL","컨시어지·고객개발","창업가·운영자","테스트 동행","보안 의심","manuals/sal/COK-SAL-05-07.md"
"COK-SAL-05-08","SAL","컨시어지·고객개발","창업가·운영자","테스트 동행","개인정보 포함 가능성","manuals/sal/COK-SAL-05-08.md"
"COK-SAL-05-09","SAL","컨시어지·고객개발","창업가·운영자","테스트 동행","파일럿 진행","manuals/sal/COK-SAL-05-09.md"
"COK-SAL-05-10","SAL","컨시어지·고객개발","창업가·운영자","테스트 동행","월간 회고","manuals/sal/COK-SAL-05-10.md"
"COK-SAL-06-01","SAL","컨시어지·고객개발","창업가·운영자","인터뷰 진행","정기 점검","manuals/sal/COK-SAL-06-01.md"
"COK-SAL-06-02","SAL","컨시어지·고객개발","창업가·운영자","인터뷰 진행","신규 요청","manuals/sal/COK-SAL-06-02.md"
"COK-SAL-06-03","SAL","컨시어지·고객개발","창업가·운영자","인터뷰 진행","실사용자 신고","manuals/sal/COK-SAL-06-03.md"
"COK-SAL-06-04","SAL","컨시어지·고객개발","창업가·운영자","인터뷰 진행","배포 직전","manuals/sal/COK-SAL-06-04.md"
"COK-SAL-06-05","SAL","컨시어지·고객개발","창업가·운영자","인터뷰 진행","배포 직후","manuals/sal/COK-SAL-06-05.md"
"COK-SAL-06-06","SAL","컨시어지·고객개발","창업가·운영자","인터뷰 진행","장애 발생","manuals/sal/COK-SAL-06-06.md"
"COK-SAL-06-07","SAL","컨시어지·고객개발","창업가·운영자","인터뷰 진행","보안 의심","manuals/sal/COK-SAL-06-07.md"
"COK-SAL-06-08","SAL","컨시어지·고객개발","창업가·운영자","인터뷰 진행","개인정보 포함 가능성","manuals/sal/COK-SAL-06-08.md"
"COK-SAL-06-09","SAL","컨시어지·고객개발","창업가·운영자","인터뷰 진행","파일럿 진행","manuals/sal/COK-SAL-06-09.md"
"COK-SAL-06-10","SAL","컨시어지·고객개발","창업가·운영자","인터뷰 진행","월간 회고","manuals/sal/COK-SAL-06-10.md"
"COK-SAL-07-01","SAL","컨시어지·고객개발","창업가·운영자","요청 범위 통제","정기 점검","manuals/sal/COK-SAL-07-01.md"
"COK-SAL-07-02","SAL","컨시어지·고객개발","창업가·운영자","요청 범위 통제","신규 요청","manuals/sal/COK-SAL-07-02.md"
"COK-SAL-07-03","SAL","컨시어지·고객개발","창업가·운영자","요청 범위 통제","실사용자 신고","manuals/sal/COK-SAL-07-03.md"
"COK-SAL-07-04","SAL","컨시어지·고객개발","창업가·운영자","요청 범위 통제","배포 직전","manuals/sal/COK-SAL-07-04.md"
"COK-SAL-07-05","SAL","컨시어지·고객개발","창업가·운영자","요청 범위 통제","배포 직후","manuals/sal/COK-SAL-07-05.md"
"COK-SAL-07-06","SAL","컨시어지·고객개발","창업가·운영자","요청 범위 통제","장애 발생","manuals/sal/COK-SAL-07-06.md"
"COK-SAL-07-07","SAL","컨시어지·고객개발","창업가·운영자","요청 범위 통제","보안 의심","manuals/sal/COK-SAL-07-07.md"
"COK-SAL-07-08","SAL","컨시어지·고객개발","창업가·운영자","요청 범위 통제","개인정보 포함 가능성","manuals/sal/COK-SAL-07-08.md"
"COK-SAL-07-09","SAL","컨시어지·고객개발","창업가·운영자","요청 범위 통제","파일럿 진행","manuals/sal/COK-SAL-07-09.md"
"COK-SAL-07-10","SAL","컨시어지·고객개발","창업가·운영자","요청 범위 통제","월간 회고","manuals/sal/COK-SAL-07-10.md"
"COK-SAL-08-01","SAL","컨시어지·고객개발","창업가·운영자","민감정보 차단","정기 점검","manuals/sal/COK-SAL-08-01.md"
"COK-SAL-08-02","SAL","컨시어지·고객개발","창업가·운영자","민감정보 차단","신규 요청","manuals/sal/COK-SAL-08-02.md"
"COK-SAL-08-03","SAL","컨시어지·고객개발","창업가·운영자","민감정보 차단","실사용자 신고","manuals/sal/COK-SAL-08-03.md"
"COK-SAL-08-04","SAL","컨시어지·고객개발","창업가·운영자","민감정보 차단","배포 직전","manuals/sal/COK-SAL-08-04.md"
"COK-SAL-08-05","SAL","컨시어지·고객개발","창업가·운영자","민감정보 차단","배포 직후","manuals/sal/COK-SAL-08-05.md"
"COK-SAL-08-06","SAL","컨시어지·고객개발","창업가·운영자","민감정보 차단","장애 발생","manuals/sal/COK-SAL-08-06.md"
"COK-SAL-08-07","SAL","컨시어지·고객개발","창업가·운영자","민감정보 차단","보안 의심","manuals/sal/COK-SAL-08-07.md"
"COK-SAL-08-08","SAL","컨시어지·고객개발","창업가·운영자","민감정보 차단","개인정보 포함 가능성","manuals/sal/COK-SAL-08-08.md"
"COK-SAL-08-09","SAL","컨시어지·고객개발","창업가·운영자","민감정보 차단","파일럿 진행","manuals/sal/COK-SAL-08-09.md"
"COK-SAL-08-10","SAL","컨시어지·고객개발","창업가·운영자","민감정보 차단","월간 회고","manuals/sal/COK-SAL-08-10.md"
"COK-SAL-09-01","SAL","컨시어지·고객개발","창업가·운영자","재사용 요청","정기 점검","manuals/sal/COK-SAL-09-01.md"
"COK-SAL-09-02","SAL","컨시어지·고객개발","창업가·운영자","재사용 요청","신규 요청","manuals/sal/COK-SAL-09-02.md"
"COK-SAL-09-03","SAL","컨시어지·고객개발","창업가·운영자","재사용 요청","실사용자 신고","manuals/sal/COK-SAL-09-03.md"
"COK-SAL-09-04","SAL","컨시어지·고객개발","창업가·운영자","재사용 요청","배포 직전","manuals/sal/COK-SAL-09-04.md"
"COK-SAL-09-05","SAL","컨시어지·고객개발","창업가·운영자","재사용 요청","배포 직후","manuals/sal/COK-SAL-09-05.md"
"COK-SAL-09-06","SAL","컨시어지·고객개발","창업가·운영자","재사용 요청","장애 발생","manuals/sal/COK-SAL-09-06.md"
"COK-SAL-09-07","SAL","컨시어지·고객개발","창업가·운영자","재사용 요청","보안 의심","manuals/sal/COK-SAL-09-07.md"
"COK-SAL-09-08","SAL","컨시어지·고객개발","창업가·운영자","재사용 요청","개인정보 포함 가능성","manuals/sal/COK-SAL-09-08.md"
"COK-SAL-09-09","SAL","컨시어지·고객개발","창업가·운영자","재사용 요청","파일럿 진행","manuals/sal/COK-SAL-09-09.md"
"COK-SAL-09-10","SAL","컨시어지·고객개발","창업가·운영자","재사용 요청","월간 회고","manuals/sal/COK-SAL-09-10.md"
"COK-SAL-10-01","SAL","컨시어지·고객개발","창업가·운영자","테스트 종료","정기 점검","manuals/sal/COK-SAL-10-01.md"
"COK-SAL-10-02","SAL","컨시어지·고객개발","창업가·운영자","테스트 종료","신규 요청","manuals/sal/COK-SAL-10-02.md"
"COK-SAL-10-03","SAL","컨시어지·고객개발","창업가·운영자","테스트 종료","실사용자 신고","manuals/sal/COK-SAL-10-03.md"
"COK-SAL-10-04","SAL","컨시어지·고객개발","창업가·운영자","테스트 종료","배포 직전","manuals/sal/COK-SAL-10-04.md"
"COK-SAL-10-05","SAL","컨시어지·고객개발","창업가·운영자","테스트 종료","배포 직후","manuals/sal/COK-SAL-10-05.md"
"COK-SAL-10-06","SAL","컨시어지·고객개발","창업가·운영자","테스트 종료","장애 발생","manuals/sal/COK-SAL-10-06.md"
"COK-SAL-10-07","SAL","컨시어지·고객개발","창업가·운영자","테스트 종료","보안 의심","manuals/sal/COK-SAL-10-07.md"
"COK-SAL-10-08","SAL","컨시어지·고객개발","창업가·운영자","테스트 종료","개인정보 포함 가능성","manuals/sal/COK-SAL-10-08.md"
"COK-SAL-10-09","SAL","컨시어지·고객개발","창업가·운영자","테스트 종료","파일럿 진행","manuals/sal/COK-SAL-10-09.md"
"COK-SAL-10-10","SAL","컨시어지·고객개발","창업가·운영자","테스트 종료","월간 회고","manuals/sal/COK-SAL-10-10.md"
"COK-PEO-01-01","PEO","협업자·외주","운영 책임자","협업자 온보딩","정기 점검","manuals/peo/COK-PEO-01-01.md"
"COK-PEO-01-02","PEO","협업자·외주","운영 책임자","협업자 온보딩","신규 요청","manuals/peo/COK-PEO-01-02.md"
"COK-PEO-01-03","PEO","협업자·외주","운영 책임자","협업자 온보딩","실사용자 신고","manuals/peo/COK-PEO-01-03.md"
"COK-PEO-01-04","PEO","협업자·외주","운영 책임자","협업자 온보딩","배포 직전","manuals/peo/COK-PEO-01-04.md"
"COK-PEO-01-05","PEO","협업자·외주","운영 책임자","협업자 온보딩","배포 직후","manuals/peo/COK-PEO-01-05.md"
"COK-PEO-01-06","PEO","협업자·외주","운영 책임자","협업자 온보딩","장애 발생","manuals/peo/COK-PEO-01-06.md"
"COK-PEO-01-07","PEO","협업자·외주","운영 책임자","협업자 온보딩","보안 의심","manuals/peo/COK-PEO-01-07.md"
"COK-PEO-01-08","PEO","협업자·외주","운영 책임자","협업자 온보딩","개인정보 포함 가능성","manuals/peo/COK-PEO-01-08.md"
"COK-PEO-01-09","PEO","협업자·외주","운영 책임자","협업자 온보딩","파일럿 진행","manuals/peo/COK-PEO-01-09.md"
"COK-PEO-01-10","PEO","협업자·외주","운영 책임자","협업자 온보딩","월간 회고","manuals/peo/COK-PEO-01-10.md"
"COK-PEO-02-01","PEO","협업자·외주","운영 책임자","권한 부여","정기 점검","manuals/peo/COK-PEO-02-01.md"
"COK-PEO-02-02","PEO","협업자·외주","운영 책임자","권한 부여","신규 요청","manuals/peo/COK-PEO-02-02.md"
"COK-PEO-02-03","PEO","협업자·외주","운영 책임자","권한 부여","실사용자 신고","manuals/peo/COK-PEO-02-03.md"
"COK-PEO-02-04","PEO","협업자·외주","운영 책임자","권한 부여","배포 직전","manuals/peo/COK-PEO-02-04.md"
"COK-PEO-02-05","PEO","협업자·외주","운영 책임자","권한 부여","배포 직후","manuals/peo/COK-PEO-02-05.md"
"COK-PEO-02-06","PEO","협업자·외주","운영 책임자","권한 부여","장애 발생","manuals/peo/COK-PEO-02-06.md"
"COK-PEO-02-07","PEO","협업자·외주","운영 책임자","권한 부여","보안 의심","manuals/peo/COK-PEO-02-07.md"
"COK-PEO-02-08","PEO","협업자·외주","운영 책임자","권한 부여","개인정보 포함 가능성","manuals/peo/COK-PEO-02-08.md"
"COK-PEO-02-09","PEO","협업자·외주","운영 책임자","권한 부여","파일럿 진행","manuals/peo/COK-PEO-02-09.md"
"COK-PEO-02-10","PEO","협업자·외주","운영 책임자","권한 부여","월간 회고","manuals/peo/COK-PEO-02-10.md"
"COK-PEO-03-01","PEO","협업자·외주","운영 책임자","작업 브리프 작성","정기 점검","manuals/peo/COK-PEO-03-01.md"
"COK-PEO-03-02","PEO","협업자·외주","운영 책임자","작업 브리프 작성","신규 요청","manuals/peo/COK-PEO-03-02.md"
"COK-PEO-03-03","PEO","협업자·외주","운영 책임자","작업 브리프 작성","실사용자 신고","manuals/peo/COK-PEO-03-03.md"
"COK-PEO-03-04","PEO","협업자·외주","운영 책임자","작업 브리프 작성","배포 직전","manuals/peo/COK-PEO-03-04.md"
"COK-PEO-03-05","PEO","협업자·외주","운영 책임자","작업 브리프 작성","배포 직후","manuals/peo/COK-PEO-03-05.md"
"COK-PEO-03-06","PEO","협업자·외주","운영 책임자","작업 브리프 작성","장애 발생","manuals/peo/COK-PEO-03-06.md"
"COK-PEO-03-07","PEO","협업자·외주","운영 책임자","작업 브리프 작성","보안 의심","manuals/peo/COK-PEO-03-07.md"
"COK-PEO-03-08","PEO","협업자·외주","운영 책임자","작업 브리프 작성","개인정보 포함 가능성","manuals/peo/COK-PEO-03-08.md"
"COK-PEO-03-09","PEO","협업자·외주","운영 책임자","작업 브리프 작성","파일럿 진행","manuals/peo/COK-PEO-03-09.md"
"COK-PEO-03-10","PEO","협업자·외주","운영 책임자","작업 브리프 작성","월간 회고","manuals/peo/COK-PEO-03-10.md"
"COK-PEO-04-01","PEO","협업자·외주","운영 책임자","코드 리뷰","정기 점검","manuals/peo/COK-PEO-04-01.md"
"COK-PEO-04-02","PEO","협업자·외주","운영 책임자","코드 리뷰","신규 요청","manuals/peo/COK-PEO-04-02.md"
"COK-PEO-04-03","PEO","협업자·외주","운영 책임자","코드 리뷰","실사용자 신고","manuals/peo/COK-PEO-04-03.md"
"COK-PEO-04-04","PEO","협업자·외주","운영 책임자","코드 리뷰","배포 직전","manuals/peo/COK-PEO-04-04.md"
"COK-PEO-04-05","PEO","협업자·외주","운영 책임자","코드 리뷰","배포 직후","manuals/peo/COK-PEO-04-05.md"
"COK-PEO-04-06","PEO","협업자·외주","운영 책임자","코드 리뷰","장애 발생","manuals/peo/COK-PEO-04-06.md"
"COK-PEO-04-07","PEO","협업자·외주","운영 책임자","코드 리뷰","보안 의심","manuals/peo/COK-PEO-04-07.md"
"COK-PEO-04-08","PEO","협업자·외주","운영 책임자","코드 리뷰","개인정보 포함 가능성","manuals/peo/COK-PEO-04-08.md"
"COK-PEO-04-09","PEO","협업자·외주","운영 책임자","코드 리뷰","파일럿 진행","manuals/peo/COK-PEO-04-09.md"
"COK-PEO-04-10","PEO","협업자·외주","운영 책임자","코드 리뷰","월간 회고","manuals/peo/COK-PEO-04-10.md"
"COK-PEO-05-01","PEO","협업자·외주","운영 책임자","디자인 검수","정기 점검","manuals/peo/COK-PEO-05-01.md"
"COK-PEO-05-02","PEO","협업자·외주","운영 책임자","디자인 검수","신규 요청","manuals/peo/COK-PEO-05-02.md"
"COK-PEO-05-03","PEO","협업자·외주","운영 책임자","디자인 검수","실사용자 신고","manuals/peo/COK-PEO-05-03.md"
"COK-PEO-05-04","PEO","협업자·외주","운영 책임자","디자인 검수","배포 직전","manuals/peo/COK-PEO-05-04.md"
"COK-PEO-05-05","PEO","협업자·외주","운영 책임자","디자인 검수","배포 직후","manuals/peo/COK-PEO-05-05.md"
"COK-PEO-05-06","PEO","협업자·외주","운영 책임자","디자인 검수","장애 발생","manuals/peo/COK-PEO-05-06.md"
"COK-PEO-05-07","PEO","협업자·외주","운영 책임자","디자인 검수","보안 의심","manuals/peo/COK-PEO-05-07.md"
"COK-PEO-05-08","PEO","협업자·외주","운영 책임자","디자인 검수","개인정보 포함 가능성","manuals/peo/COK-PEO-05-08.md"
"COK-PEO-05-09","PEO","협업자·외주","운영 책임자","디자인 검수","파일럿 진행","manuals/peo/COK-PEO-05-09.md"
"COK-PEO-05-10","PEO","협업자·외주","운영 책임자","디자인 검수","월간 회고","manuals/peo/COK-PEO-05-10.md"
"COK-PEO-06-01","PEO","협업자·외주","운영 책임자","외주 산출물 수령","정기 점검","manuals/peo/COK-PEO-06-01.md"
"COK-PEO-06-02","PEO","협업자·외주","운영 책임자","외주 산출물 수령","신규 요청","manuals/peo/COK-PEO-06-02.md"
"COK-PEO-06-03","PEO","협업자·외주","운영 책임자","외주 산출물 수령","실사용자 신고","manuals/peo/COK-PEO-06-03.md"
"COK-PEO-06-04","PEO","협업자·외주","운영 책임자","외주 산출물 수령","배포 직전","manuals/peo/COK-PEO-06-04.md"
"COK-PEO-06-05","PEO","협업자·외주","운영 책임자","외주 산출물 수령","배포 직후","manuals/peo/COK-PEO-06-05.md"
"COK-PEO-06-06","PEO","협업자·외주","운영 책임자","외주 산출물 수령","장애 발생","manuals/peo/COK-PEO-06-06.md"
"COK-PEO-06-07","PEO","협업자·외주","운영 책임자","외주 산출물 수령","보안 의심","manuals/peo/COK-PEO-06-07.md"
"COK-PEO-06-08","PEO","협업자·외주","운영 책임자","외주 산출물 수령","개인정보 포함 가능성","manuals/peo/COK-PEO-06-08.md"
"COK-PEO-06-09","PEO","협업자·외주","운영 책임자","외주 산출물 수령","파일럿 진행","manuals/peo/COK-PEO-06-09.md"
"COK-PEO-06-10","PEO","협업자·외주","운영 책임자","외주 산출물 수령","월간 회고","manuals/peo/COK-PEO-06-10.md"
"COK-PEO-07-01","PEO","협업자·외주","운영 책임자","접근 권한 회수","정기 점검","manuals/peo/COK-PEO-07-01.md"
"COK-PEO-07-02","PEO","협업자·외주","운영 책임자","접근 권한 회수","신규 요청","manuals/peo/COK-PEO-07-02.md"
"COK-PEO-07-03","PEO","협업자·외주","운영 책임자","접근 권한 회수","실사용자 신고","manuals/peo/COK-PEO-07-03.md"
"COK-PEO-07-04","PEO","협업자·외주","운영 책임자","접근 권한 회수","배포 직전","manuals/peo/COK-PEO-07-04.md"
"COK-PEO-07-05","PEO","협업자·외주","운영 책임자","접근 권한 회수","배포 직후","manuals/peo/COK-PEO-07-05.md"
"COK-PEO-07-06","PEO","협업자·외주","운영 책임자","접근 권한 회수","장애 발생","manuals/peo/COK-PEO-07-06.md"
"COK-PEO-07-07","PEO","협업자·외주","운영 책임자","접근 권한 회수","보안 의심","manuals/peo/COK-PEO-07-07.md"
"COK-PEO-07-08","PEO","협업자·외주","운영 책임자","접근 권한 회수","개인정보 포함 가능성","manuals/peo/COK-PEO-07-08.md"
"COK-PEO-07-09","PEO","협업자·외주","운영 책임자","접근 권한 회수","파일럿 진행","manuals/peo/COK-PEO-07-09.md"
"COK-PEO-07-10","PEO","협업자·외주","운영 책임자","접근 권한 회수","월간 회고","manuals/peo/COK-PEO-07-10.md"
"COK-PEO-08-01","PEO","협업자·외주","운영 책임자","비밀유지 확인","정기 점검","manuals/peo/COK-PEO-08-01.md"
"COK-PEO-08-02","PEO","협업자·외주","운영 책임자","비밀유지 확인","신규 요청","manuals/peo/COK-PEO-08-02.md"
"COK-PEO-08-03","PEO","협업자·외주","운영 책임자","비밀유지 확인","실사용자 신고","manuals/peo/COK-PEO-08-03.md"
"COK-PEO-08-04","PEO","협업자·외주","운영 책임자","비밀유지 확인","배포 직전","manuals/peo/COK-PEO-08-04.md"
"COK-PEO-08-05","PEO","협업자·외주","운영 책임자","비밀유지 확인","배포 직후","manuals/peo/COK-PEO-08-05.md"
"COK-PEO-08-06","PEO","협업자·외주","운영 책임자","비밀유지 확인","장애 발생","manuals/peo/COK-PEO-08-06.md"
"COK-PEO-08-07","PEO","협업자·외주","운영 책임자","비밀유지 확인","보안 의심","manuals/peo/COK-PEO-08-07.md"
"COK-PEO-08-08","PEO","협업자·외주","운영 책임자","비밀유지 확인","개인정보 포함 가능성","manuals/peo/COK-PEO-08-08.md"
"COK-PEO-08-09","PEO","협업자·외주","운영 책임자","비밀유지 확인","파일럿 진행","manuals/peo/COK-PEO-08-09.md"
"COK-PEO-08-10","PEO","협업자·외주","운영 책임자","비밀유지 확인","월간 회고","manuals/peo/COK-PEO-08-10.md"
"COK-PEO-09-01","PEO","협업자·외주","운영 책임자","역할 변경","정기 점검","manuals/peo/COK-PEO-09-01.md"
"COK-PEO-09-02","PEO","협업자·외주","운영 책임자","역할 변경","신규 요청","manuals/peo/COK-PEO-09-02.md"
"COK-PEO-09-03","PEO","협업자·외주","운영 책임자","역할 변경","실사용자 신고","manuals/peo/COK-PEO-09-03.md"
"COK-PEO-09-04","PEO","협업자·외주","운영 책임자","역할 변경","배포 직전","manuals/peo/COK-PEO-09-04.md"
"COK-PEO-09-05","PEO","협업자·외주","운영 책임자","역할 변경","배포 직후","manuals/peo/COK-PEO-09-05.md"
"COK-PEO-09-06","PEO","협업자·외주","운영 책임자","역할 변경","장애 발생","manuals/peo/COK-PEO-09-06.md"
"COK-PEO-09-07","PEO","협업자·외주","운영 책임자","역할 변경","보안 의심","manuals/peo/COK-PEO-09-07.md"
"COK-PEO-09-08","PEO","협업자·외주","운영 책임자","역할 변경","개인정보 포함 가능성","manuals/peo/COK-PEO-09-08.md"
"COK-PEO-09-09","PEO","협업자·외주","운영 책임자","역할 변경","파일럿 진행","manuals/peo/COK-PEO-09-09.md"
"COK-PEO-09-10","PEO","협업자·외주","운영 책임자","역할 변경","월간 회고","manuals/peo/COK-PEO-09-10.md"
"COK-PEO-10-01","PEO","협업자·외주","운영 책임자","협업 종료","정기 점검","manuals/peo/COK-PEO-10-01.md"
"COK-PEO-10-02","PEO","협업자·외주","운영 책임자","협업 종료","신규 요청","manuals/peo/COK-PEO-10-02.md"
"COK-PEO-10-03","PEO","협업자·외주","운영 책임자","협업 종료","실사용자 신고","manuals/peo/COK-PEO-10-03.md"
"COK-PEO-10-04","PEO","협업자·외주","운영 책임자","협업 종료","배포 직전","manuals/peo/COK-PEO-10-04.md"
"COK-PEO-10-05","PEO","협업자·외주","운영 책임자","협업 종료","배포 직후","manuals/peo/COK-PEO-10-05.md"
"COK-PEO-10-06","PEO","협업자·외주","운영 책임자","협업 종료","장애 발생","manuals/peo/COK-PEO-10-06.md"
"COK-PEO-10-07","PEO","협업자·외주","운영 책임자","협업 종료","보안 의심","manuals/peo/COK-PEO-10-07.md"
"COK-PEO-10-08","PEO","협업자·외주","운영 책임자","협업 종료","개인정보 포함 가능성","manuals/peo/COK-PEO-10-08.md"
"COK-PEO-10-09","PEO","협업자·외주","운영 책임자","협업 종료","파일럿 진행","manuals/peo/COK-PEO-10-09.md"
"COK-PEO-10-10","PEO","협업자·외주","운영 책임자","협업 종료","월간 회고","manuals/peo/COK-PEO-10-10.md"
"COK-RES-01-01","RES","시장·경쟁 리서치","리서처","경쟁사 선정","정기 점검","manuals/res/COK-RES-01-01.md"
"COK-RES-01-02","RES","시장·경쟁 리서치","리서처","경쟁사 선정","신규 요청","manuals/res/COK-RES-01-02.md"
"COK-RES-01-03","RES","시장·경쟁 리서치","리서처","경쟁사 선정","실사용자 신고","manuals/res/COK-RES-01-03.md"
"COK-RES-01-04","RES","시장·경쟁 리서치","리서처","경쟁사 선정","배포 직전","manuals/res/COK-RES-01-04.md"
"COK-RES-01-05","RES","시장·경쟁 리서치","리서처","경쟁사 선정","배포 직후","manuals/res/COK-RES-01-05.md"
"COK-RES-01-06","RES","시장·경쟁 리서치","리서처","경쟁사 선정","장애 발생","manuals/res/COK-RES-01-06.md"
"COK-RES-01-07","RES","시장·경쟁 리서치","리서처","경쟁사 선정","보안 의심","manuals/res/COK-RES-01-07.md"
"COK-RES-01-08","RES","시장·경쟁 리서치","리서처","경쟁사 선정","개인정보 포함 가능성","manuals/res/COK-RES-01-08.md"
"COK-RES-01-09","RES","시장·경쟁 리서치","리서처","경쟁사 선정","파일럿 진행","manuals/res/COK-RES-01-09.md"
"COK-RES-01-10","RES","시장·경쟁 리서치","리서처","경쟁사 선정","월간 회고","manuals/res/COK-RES-01-10.md"
"COK-RES-02-01","RES","시장·경쟁 리서치","리서처","기능 비교","정기 점검","manuals/res/COK-RES-02-01.md"
"COK-RES-02-02","RES","시장·경쟁 리서치","리서처","기능 비교","신규 요청","manuals/res/COK-RES-02-02.md"
"COK-RES-02-03","RES","시장·경쟁 리서치","리서처","기능 비교","실사용자 신고","manuals/res/COK-RES-02-03.md"
"COK-RES-02-04","RES","시장·경쟁 리서치","리서처","기능 비교","배포 직전","manuals/res/COK-RES-02-04.md"
"COK-RES-02-05","RES","시장·경쟁 리서치","리서처","기능 비교","배포 직후","manuals/res/COK-RES-02-05.md"
"COK-RES-02-06","RES","시장·경쟁 리서치","리서처","기능 비교","장애 발생","manuals/res/COK-RES-02-06.md"
"COK-RES-02-07","RES","시장·경쟁 리서치","리서처","기능 비교","보안 의심","manuals/res/COK-RES-02-07.md"
"COK-RES-02-08","RES","시장·경쟁 리서치","리서처","기능 비교","개인정보 포함 가능성","manuals/res/COK-RES-02-08.md"
"COK-RES-02-09","RES","시장·경쟁 리서치","리서처","기능 비교","파일럿 진행","manuals/res/COK-RES-02-09.md"
"COK-RES-02-10","RES","시장·경쟁 리서치","리서처","기능 비교","월간 회고","manuals/res/COK-RES-02-10.md"
"COK-RES-03-01","RES","시장·경쟁 리서치","리서처","가격 비교","정기 점검","manuals/res/COK-RES-03-01.md"
"COK-RES-03-02","RES","시장·경쟁 리서치","리서처","가격 비교","신규 요청","manuals/res/COK-RES-03-02.md"
"COK-RES-03-03","RES","시장·경쟁 리서치","리서처","가격 비교","실사용자 신고","manuals/res/COK-RES-03-03.md"
"COK-RES-03-04","RES","시장·경쟁 리서치","리서처","가격 비교","배포 직전","manuals/res/COK-RES-03-04.md"
"COK-RES-03-05","RES","시장·경쟁 리서치","리서처","가격 비교","배포 직후","manuals/res/COK-RES-03-05.md"
"COK-RES-03-06","RES","시장·경쟁 리서치","리서처","가격 비교","장애 발생","manuals/res/COK-RES-03-06.md"
"COK-RES-03-07","RES","시장·경쟁 리서치","리서처","가격 비교","보안 의심","manuals/res/COK-RES-03-07.md"
"COK-RES-03-08","RES","시장·경쟁 리서치","리서처","가격 비교","개인정보 포함 가능성","manuals/res/COK-RES-03-08.md"
